TUCASEID,TULINENO,TEAGE,TERRP,TESEX,TXAGE,TXRRP,TXSEX
20050101051770,2,55,28,1,0,0,0
20050101051775,1,22,19,2,0,0,0
20050101051777,1,49,19,1,0,0,0
20050101051783,1,44,18,2,0,0,0
20050101051783,2,18,22,1,0,0,0
20050101051783,3,13,22,1,0,0,0
20050101051783,4,67,24,2,0,0,0
20050101051807,1,50,18,1,0,0,0
20050101051807,2,42,20,2,0,0,0
20050101051807,3,13,22,1,0,0,0
20050101051807,4,10,22,2,0,0,0
20050101051807,5,7,22,1,0,0,0
20050101051824,1,47,18,1,0,0,0
20050101051824,2,47,20,2,0,0,0
20050101051824,3,14,22,1,0,0,0
20050101051832,1,33,18,2,0,0,0
20050101051832,2,34,20,1,0,0,0
20050101051832,3,2,22,2,0,0,0
20050101051832,4,0,22,1,0,0,0
20050101051848,1,34,19,1,0,0,0
20050101051851,1,49,18,1,0,0,0
20050101051851,2,45,20,2,0,0,0
20050101051851,3,16,22,2,0,0,0
20050101051853,1,61,19,2,0,0,0
20050101051856,1,22,18,2,0,0,0
20050101051856,2,26,26,1,0,0,0
20050101051856,3,24,30,2,0,0,0
20050101051856,4,24,20,1,0,0,0
20050101051856,5,1,22,2,0,0,0
20050101051860,1,76,18,2,0,0,0
20050101051860,2,79,20,1,0,0,0
20050101051873,1,57,18,1,0,0,0
20050101051873,2,57,20,2,0,0,0
20050101051889,1,74,19,2,0,0,0
20050101051890,1,30,18,2,0,0,0
20050101051890,2,11,22,1,0,0,0
20050101051890,3,8,22,1,0,0,0
20050101051890,4,4,22,2,0,0,0
20050101051896,1,40,18,1,0,0,0
20050101051896,2,39,20,2,0,0,0
20050101051896,3,7,22,2,0,0,0
20050101051896,4,5,22,1,0,0,0
20050101051897,1,42,18,2,0,0,0
20050101051897,2,44,20,1,0,0,0
20050101051897,3,14,22,1,0,0,0
20050101051897,4,11,22,2,0,0,0
20050101051911,1,52,18,1,0,0,0
20050101051911,2,52,20,2,0,0,0
20050101051915,1,62,18,2,0,0,0
20050101051915,2,67,20,1,0,0,0
20050101051920,1,29,18,1,0,0,0
20050101051929,1,41,18,1,0,0,0
20050101051929,2,34,20,2,0,0,0
20050101051929,3,3,22,2,0,0,0
20050101051930,1,34,18,2,0,0,0
20050101051930,2,32,20,1,0,0,0
20050101051930,3,1,22,1,0,0,0
20050101051933,1,50,18,1,0,0,0
20050101051933,2,49,20,2,0,0,0
20050101051933,3,17,22,2,0,0,0
20050101051937,1,67,19,2,0,0,0
20050101051960,1,36,19,1,0,0,0
20050101051966,1,63,18,2,0,0,0
20050101051966,2,67,20,1,0,0,0
20050101051969,1,42,18,1,0,0,0
20050101051969,2,42,20,2,0,0,0
20050101051969,3,18,22,1,0,0,0
20050101051969,4,10,22,2,0,0,0
20050101051971,1,56,18,2,0,0,0
20050101051989,1,35,18,1,0,0,0
20050101051989,2,12,22,2,0,0,0
20050101051989,3,29,21,2,0,0,0
20050101051989,4,6,30,2,0,0,0
20050101051997,1,15,18,2,0,0,0
20050101051997,2,51,24,1,0,0,0
20050101051997,3,49,24,2,0,0,0
20050101051997,4,19,25,2,0,0,0
20050101052002,1,32,18,1,0,0,0
20050101052002,2,24,20,2,0,0,0
20050101052002,3,4,22,1,0,0,0
20050101052002,4,5,22,2,0,0,0
20050101052002,5,5,40,2,0,0,0
20050101052003,1,75,18,2,0,0,0
20050101052003,2,79,20,1,0,0,0
20050101052004,1,22,18,1,0,0,0
20050101052004,2,49,24,1,0,0,0
20050101052004,3,49,24,2,0,0,0
20050101052004,4,19,25,2,0,0,0
20050101052005,1,48,18,2,0,0,0
20050101052005,2,48,20,1,0,0,0
20050101052005,3,16,22,1,0,0,0
20050101052005,4,12,22,2,0,0,0
20050101052009,1,34,18,2,0,0,0
20050101052009,2,33,20,1,0,0,0
20050101052009,3,8,22,1,0,0,0
20050101052009,4,6,22,2,0,0,0
20050101052020,1,44,18,2,0,0,0
20050101052020,2,45,20,1,0,0,0
20050101052020,3,24,22,1,0,0,0
20050101052020,4,19,22,1,0,0,0
20050101052020,5,12,22,1,0,0,0
20050101052020,6,14,22,2,0,0,0
20050101052020,7,9,22,1,0,0,0
20050101052020,8,3,22,1,0,0,0
20050101052043,1,57,18,2,0,0,0
20050101052043,2,57,20,1,0,0,0
20050101052051,1,57,19,1,0,0,0
20050101052054,1,55,19,2,0,0,0
20050101052057,1,80,18,2,0,0,0
20050101052057,3,10,23,1,0,0,0
20050101052058,1,20,18,2,0,0,0
20050101052058,2,24,20,1,0,0,0
20050101052058,3,1,22,1,0,0,0
20050101052058,4,0,22,1,0,0,0
20050101052058,5,44,24,2,0,0,0
20050101052063,1,85,18,1,60,0,0
20050101052063,2,85,20,2,60,0,0
20050101052064,1,54,19,1,0,0,0
20050101052077,1,74,19,2,0,0,0
20050101052078,1,37,18,2,0,0,0
20050101052078,2,6,22,1,0,0,0
20050101052078,3,4,22,1,0,0,0
20050101052081,1,33,18,2,0,0,0
20050101052081,2,30,20,1,0,0,0
20050101052081,3,2,22,2,0,0,0
20050101052082,1,47,18,2,0,0,0
20050101052082,2,55,20,1,0,0,0
20050101052085,1,32,18,2,0,0,0
20050101052085,2,40,20,1,0,0,0
20050101052085,3,16,22,2,0,0,0
20050101052085,4,13,22,2,0,0,0
20050101052085,5,2,22,2,0,0,0
20050101052086,1,46,18,1,0,0,0
20050101052086,2,41,20,2,0,0,0
20050101052086,3,16,22,2,0,0,0
20050101052086,4,13,22,1,0,0,0
20050101052086,5,10,22,2,0,0,0
20050101052086,6,7,22,2,0,0,0
20050101052086,7,5,22,2,0,0,0
20050101052090,1,75,18,1,0,0,0
20050101052090,2,58,20,2,0,0,0
20050101052093,1,46,18,2,0,0,0
20050101052093,2,51,20,1,0,0,0
20050101052093,3,19,22,2,0,0,0
20050101052093,4,17,22,2,0,0,0
20050101052093,6,13,22,2,0,0,0
20050101052100,1,41,18,1,0,0,0
20050101052100,2,44,20,2,0,0,0
20050101052100,3,15,22,2,0,0,0
20050101052100,4,13,22,2,0,0,0
20050101052100,5,10,22,2,0,0,0
20050101052100,6,7,22,2,0,0,0
20050101052105,1,65,18,1,0,0,0
20050101052111,1,76,19,2,0,0,0
20050101052115,1,61,18,1,0,0,0
20050101052115,2,42,20,2,0,0,0
20050101052115,3,2,22,2,0,0,0
20050101052115,4,1,22,2,0,0,0
20050101052118,1,30,18,2,0,0,0
20050101052118,2,37,20,1,0,0,0
20050101052118,3,6,22,1,0,0,0
20050101052118,4,13,22,2,0,0,0
20050101052118,5,2,22,1,0,0,0
20050101052145,1,28,18,1,0,0,0
20050101052145,2,30,20,2,0,0,0
20050101052145,4,56,26,2,0,0,0
20050101052145,6,23,26,1,0,0,0
20050101052145,7,32,26,1,0,0,0
20050101052145,8,2,22,1,0,0,0
20050101052146,1,50,18,1,0,0,0
20050101052146,2,50,20,2,0,0,0
20050101052146,3,25,22,1,0,0,0
20050101052146,4,15,22,1,0,0,0
20050101052146,5,10,22,1,0,0,0
20050101052156,1,78,18,1,0,0,0
20050101052156,2,77,20,2,0,0,0
20050101052156,3,50,22,1,0,0,0
20050101052158,1,45,18,2,0,0,0
20050101052158,2,16,22,1,0,0,0
20050101052158,3,9,22,1,0,0,0
20050101052164,1,53,19,2,0,0,0
20050101052175,1,36,18,1,0,0,0
20050101052175,2,38,20,2,0,0,0
20050101052175,3,13,22,2,0,0,0
20050101052175,4,10,22,1,0,0,0
20050101052175,5,8,22,1,0,0,0
20050101052175,6,8,22,2,0,0,0
20050101052175,7,3,22,1,0,0,0
20050101052176,1,63,18,2,0,0,0
20050101052176,2,56,25,2,0,0,0
20050101052176,3,31,22,2,0,0,0
20050101052177,1,59,18,2,0,0,0
20050101052183,1,53,18,1,0,0,0
20050101052183,2,49,20,2,0,0,0
20050101052183,3,16,22,1,0,0,0
20050101052188,1,60,18,2,0,0,0
20050101052188,2,26,22,2,0,0,0
20050101052188,3,27,22,1,0,0,0
20050101052191,1,35,18,2,0,0,0
20050101052191,2,14,22,2,0,0,0
20050101052191,3,11,22,2,0,0,0
20050101052193,1,70,18,1,0,0,0
20050101052193,2,65,20,2,0,0,0
20050101052197,1,66,18,2,0,0,0
20050101052197,2,65,20,1,0,0,0
20050101052216,1,72,18,2,0,0,0
20050101052216,2,50,20,1,0,0,0
20050101052221,1,57,18,2,0,0,0
20050101052221,2,80,24,2,0,0,0
20050101052221,3,60,25,1,0,0,0
20050101052233,1,28,18,2,0,0,0
20050101052233,4,2,22,2,0,0,0
20050101052233,5,0,22,2,0,0,0
20050101052243,1,44,18,1,0,0,0
20050101052243,2,47,20,2,0,0,0
20050101052243,3,13,22,1,0,0,0
20050101052245,1,35,18,2,0,0,0
20050101052245,2,37,20,1,0,0,0
