TUCASEID,TULINENO,TURRP,TESEX,TERRP,TEAGE,TXSEX,TXRRP,TXAGE
20030605030812,1,19,2,19,68,0,0,0
20030605030813,1,19,1,19,54,0,0,0
20030605030815,1,18,2,18,45,0,0,0
20030605030815,2,20,1,20,45,0,0,0
20030605030815,3,22,1,22,8,0,0,0
20030605030815,4,22,1,22,8,0,0,0
20030605030816,1,18,1,18,41,0,0,0
20030605030816,2,22,1,22,18,0,0,0
20030605030816,3,22,1,22,6,0,0,0
20030605030816,4,40,1,40,0,0,0,0
20030605030817,1,18,2,18,35,0,0,0
20030605030817,2,20,1,20,38,0,0,0
20030605030817,3,22,1,22,11,0,0,0
20030605030817,4,22,1,22,9,0,0,0
20030605030817,5,22,2,22,5,0,0,0
20030605030817,6,22,1,22,0,0,0,0
20030605030821,1,18,2,18,71,0,0,0
20030605030821,2,20,1,20,76,0,0,0
20030605030824,1,18,2,18,34,0,0,0
20030605030824,2,20,1,20,37,0,0,0
20030605030824,3,22,1,22,16,0,0,0
20030605030824,4,22,1,22,12,0,0,0
20030605030824,5,22,1,22,9,0,0,0
20030605030824,6,30,1,30,37,0,0,0
20030605030830,1,19,2,19,69,0,0,0
20030605030837,1,18,1,18,42,0,0,0
20030605030837,2,20,2,20,35,0,0,0
20030605030837,3,22,1,22,12,0,0,0
20030605030837,4,22,1,22,9,0,0,0
20030605030838,1,18,1,18,56,0,0,0
20030605030838,2,20,2,20,54,0,0,0
20030605030838,3,22,2,22,14,0,0,0
20030605030840,1,18,2,18,42,0,0,0
20030605030840,2,22,2,22,13,0,0,0
20030605030841,1,18,2,18,18,0,0,0
20030605030841,2,24,1,24,41,0,0,0
20030605030841,3,25,2,25,14,0,0,0
20030605030841,4,25,2,25,13,0,0,0
20030605030841,5,25,1,25,9,0,0,0
20030605030844,1,18,2,18,67,0,0,0
20030605030844,2,23,2,23,10,0,0,0
20030605030847,1,19,2,19,42,0,0,0
20030605030847,2,28,2,28,41,0,0,0
20030605030850,1,18,1,18,40,0,0,0
20030605030850,2,20,2,20,38,0,0,0
20030605030850,3,22,1,22,16,0,0,0
20030605030850,4,22,1,22,11,0,0,0
20030605030852,1,19,2,19,43,0,0,0
20030605030862,1,18,1,18,43,0,0,0
20030605030862,2,20,2,20,40,0,0,0
20030605030862,3,22,2,22,15,0,0,0
20030605030867,1,18,2,18,33,0,0,0
20030605030867,2,20,1,20,37,0,0,0
20030605030867,3,22,2,22,12,0,0,0
20030605030867,4,22,1,22,9,0,0,0
20030605030867,5,22,2,22,3,0,0,0
20030605030868,1,19,2,19,64,0,0,0
20030605030873,1,18,2,18,26,0,0,0
20030605030873,2,22,1,22,0,0,0,0
20030605030875,1,18,2,18,33,0,0,0
20030605030875,2,20,1,20,40,0,0,0
20030605030875,3,22,1,22,4,0,0,0
20030605030875,4,22,2,22,1,0,0,0
20030605030876,1,18,1,18,37,0,0,0
20030605030876,2,20,2,20,35,0,0,0
20030605030876,3,22,1,22,5,0,0,0
20030605030876,4,22,1,22,1,0,0,0
20030605030882,1,18,1,18,62,0,0,0
20030605030882,2,21,2,21,50,0,0,0
20030605030883,1,18,2,18,25,0,0,0
20030605030883,2,26,2,26,59,0,0,0
20030605030883,3,21,1,21,23,0,0,0
20030605030883,4,22,1,22,1,0,0,0
20030605030886,1,18,2,18,58,0,0,0
20030605030886,2,20,1,20,62,0,0,0
20030605030893,1,19,2,19,21,0,0,0
20030605030893,2,28,2,28,21,0,0,0
20030605030894,1,19,2,19,58,0,0,0
20030605030895,1,18,1,18,49,0,0,0
20030605030895,2,20,2,20,51,0,0,0
20030605030898,1,19,1,19,70,0,0,0
20030605030902,1,18,2,18,35,0,0,0
20030605030902,2,20,1,20,34,0,0,0
20030605030908,1,18,1,18,31,0,0,0
20030605030908,2,20,2,20,27,0,0,0
20030605030908,3,22,1,22,1,0,0,0
20030605030914,1,18,2,18,20,0,0,0
20030605030914,2,28,1,28,26,0,0,0
20030605030914,4,22,1,22,1,0,0,0
20030605030916,1,18,1,18,45,0,0,0
20030605030916,2,20,2,20,44,0,0,0
20030605030916,3,22,1,22,11,0,0,0
20030605030928,1,19,1,19,35,0,0,0
20030605030928,2,29,1,29,38,0,0,0
20030605030929,1,19,2,19,50,0,0,0
20030605030933,1,18,1,18,33,0,0,0
20030605030933,2,26,1,26,27,0,0,0
20030605030933,3,26,2,26,26,0,0,0
20030605030933,4,20,2,20,22,0,0,0
20030605030933,5,22,2,22,2,0,0,0
20030605030933,6,26,1,26,6,0,0,0
20030605030933,7,26,2,26,5,0,0,0
20030605030933,8,26,2,26,1,0,0,0
20030605030936,1,18,2,18,30,0,0,0
20030605030936,2,20,1,20,31,0,0,0
20030605030936,3,22,1,22,3,0,0,0
20030605030939,1,18,1,18,43,0,0,0
20030605030939,2,20,2,20,37,0,0,0
20030605030939,3,22,2,22,13,0,0,0
20030605030939,4,22,2,22,6,0,0,0
20030605030940,1,18,2,18,54,0,0,0
20030605030940,2,22,1,22,17,0,0,0
20030605030947,1,18,1,18,43,0,0,0
20030605030947,2,21,2,21,47,0,0,0
20030605030947,3,-1,2,30,10,0,11,0
20030605030949,1,18,1,18,35,0,0,0
20030605030949,2,20,2,20,35,0,0,0
20030605030949,3,22,1,22,9,0,0,0
20030605030949,4,22,2,22,5,0,0,0
20030605030952,1,18,2,18,33,0,0,0
20030605030952,2,20,1,20,36,0,0,0
20030605030952,4,22,1,22,6,0,0,0
20030605030952,5,22,2,22,9,0,0,0
20030605030957,1,18,1,18,46,0,0,0
20030605030957,2,20,2,20,45,0,0,0
20030605030957,3,22,2,22,15,0,0,0
20030605030958,1,18,1,18,36,0,0,0
20030605030958,2,20,2,20,34,0,0,0
20030605030958,3,22,1,22,6,0,0,0
20030605030958,4,22,1,22,4,0,0,0
20030605030958,5,22,1,22,1,0,0,0
20030605030959,1,18,1,18,24,0,0,0
20030605030962,1,18,1,18,34,0,0,0
20030605030962,4,40,2,40,8,0,0,0
20030605030965,1,18,1,18,15,0,0,0
20030605030965,2,24,1,24,45,0,0,0
20030605030965,3,24,2,24,40,0,0,0
20030605030965,4,25,1,25,18,0,0,0
20030605030966,1,18,1,18,47,0,0,0
20030605030966,2,24,2,24,77,0,0,0
20030605030967,1,18,2,18,54,0,0,0
20030605030967,2,22,2,22,32,0,0,0
20030605030967,3,23,1,23,9,0,0,0
20030605030967,4,23,1,23,6,0,0,0
20030605030970,1,18,2,18,32,0,0,0
20030605030970,2,20,1,20,41,0,0,0
20030605030970,3,22,2,22,10,0,0,0
20030605030970,4,22,2,22,3,0,0,0
20030605030973,1,18,2,18,25,0,0,0
20030605030973,2,25,2,25,25,0,0,0
20030605030974,1,19,1,19,48,0,0,0
20030605030977,1,18,1,18,48,0,0,0
20030605030977,2,20,2,20,48,0,0,0
20030605030978,1,18,1,18,49,0,0,0
20030605030978,2,20,2,20,46,0,0,0
20030605030978,3,22,1,22,20,0,0,0
20030605030978,4,22,2,22,17,0,0,0
20030605030978,5,22,1,22,16,0,0,0
20030605030980,1,18,1,18,38,0,0,0
20030605030980,2,20,2,20,41,0,0,0
20030605030980,3,22,2,22,10,0,0,0
20030605030980,4,22,1,22,8,0,0,0
20030605030981,1,18,2,18,27,0,0,0
20030605030981,2,20,1,20,31,0,0,0
20030605030981,3,22,2,22,0,0,0,0
20030605030983,1,18,2,18,27,0,0,0
20030605030983,2,20,1,20,29,0,0,0
20030605030983,3,22,2,22,0,0,0,0
20030605030986,1,18,1,18,34,0,0,0
20030605030986,2,20,2,20,34,0,0,0
20030605030987,1,18,1,18,42,0,0,0
20030605030987,2,20,2,20,35,0,0,0
20030605030987,3,22,1,22,4,0,0,0
20030605030994,1,19,1,19,59,0,0,0
20030605030997,1,18,2,18,77,0,0,0
20030605030997,2,22,1,22,52,0,0,0
20030605030998,1,19,2,19,78,0,0,0
20030605031000,1,18,1,18,42,0,0,0
20030605031000,2,28,1,28,33,0,0,0
20030605031001,1,18,2,18,41,0,0,0
20030605031001,2,22,1,22,5,0,0,0
20030605031001,3,28,2,28,40,0,0,0
20030605031003,1,18,2,18,31,0,0,0
20030605031003,2,22,2,22,11,0,0,0
20030605031003,3,22,1,22,5,0,0,0
20030605031003,4,22,1,22,3,0,0,0
20030605031003,5,20,1,20,31,0,0,0
20030605031006,1,18,1,18,23,0,0,0
20030605031006,2,25,1,25,25,0,0,0
20030605031011,1,18,2,18,76,0,0,0
20030605031011,2,20,1,20,78,0,0,0
20030605031014,1,18,2,18,34,0,0,0
20030605031014,2,20,1,20,35,0,0,0
20030605031014,3,22,2,22,13,0,0,0
20030605031014,4,22,1,22,10,0,0,0
20030605031017,1,18,2,18,67,0,0,0
20030605031017,2,20,1,20,71,0,0,0
20030605031023,1,18,2,18,25,0,0,0
20030605031023,2,25,1,25,30,0,0,0
20030605031023,3,30,2,30,56,0,0,0
20030605031023,4,30,2,30,21,0,0,0
20030605031027,1,18,1,18,31,0,0,0
20030605031027,4,24,2,24,49,0,0,0
20030605031027,6,25,2,25,13,0,0,0
20030605031028,1,18,2,18,31,0,0,0
20030605031028,2,20,1,20,32,0,0,0
20030605031031,1,18,1,18,38,0,0,0
20030605031031,2,20,2,20,37,0,0,0
20030605031031,3,22,2,22,10,0,0,0
20030605031033,1,18,1,18,77,0,0,0
20030605031033,2,20,2,20,77,0,0,0
20030605031035,1,19,1,19,53,0,0,0
20030605031037,1,18,2,18,52,0,0,0
20030605031037,2,20,1,20,49,0,0,0
20030605031037,3,22,1,22,14,0,0,0
20030605031046,1,18,1,18,45,0,0,0
20030605031046,2,21,2,21,40,0,0,0
20030605031046,3,25,1,25,38,0,0,0
20030605031048,1,19,1,19,80,0,0,60
20030605031049,1,18,1,18,61,0,0,0
20030605031049,2,20,2,20,58,0,0,0
20030605031050,1,18,2,18,40,0,0,0
20030605031050,2,20,1,20,42,0,0,0
20030605031050,3,22,1,22,11,0,0,0
20030605031050,4,22,1,22,3,0,0,0
20030605031050,5,22,2,22,3,0,0,0
20030605031051,1,18,2,18,59,0,0,0
20030605031051,2,22,2,22,30,0,0,0
20030605031051,3,23,1,23,13,0,0,0
20030605031051,4,28,2,28,80,0,0,60
20030605031053,1,19,1,19,63,0,0,0
20030605031054,1,18,2,18,53,0,0,0
20030605031054,2,22,2,22,29,0,0,0
20030605031054,3,30,1,30,53,0,0,0
20030605031054,4,22,1,22,33,0,0,0
20030605031057,1,18,2,18,68,0,0,0
20030605031057,2,20,1,20,78,0,0,0
20030605031064,1,19,2,19,28,0,0,0
20030605031071,1,18,2,18,34,0,0,0
20030605031071,2,20,1,20,41,0,0,0
20030605031071,3,22,2,22,13,0,0,0
20030605031071,4,22,2,22,10,0,0,0
20030605031075,1,18,1,18,73,0,0,0
20030605031075,2,20,2,20,66,0,0,0
20030605031077,1,19,2,19,23,0,0,0
20030605031077,2,28,2,28,23,0,0,0
20030605031080,1,18,1,18,54,0,0,0
20030605031080,2,20,2,20,56,0,0,0
20030605031081,1,18,1,18,33,0,0,0
20030605031081,2,20,2,20,33,0,0,0
20030605031081,3,22,1,22,3,0,0,0
20030605031081,4,22,1,22,1,0,0,0
20030605031082,1,18,2,18,39,0,0,0
20030605031082,2,20,1,20,40,0,0,0
20030605031082,3,22,2,22,2,0,0,0
20030605031083,1,18,1,18,48,0,0,0
20030605031083,2,20,2,20,49,0,0,0
20030605031083,3,22,1,22,14,0,0,0
20030605031083,4,22,1,22,11,0,0,0
20030605031086,1,18,2,18,62,0,0,0
20030605031086,2,20,1,20,59,0,0,0
20030605031091,1,18,1,18,17,0,0,0
20030605031091,2,24,1,24,49,0,0,0
20030605031091,3,24,2,24,48,0,0,0
20030605031091,4,25,2,25,12,0,0,0
20030605031092,1,18,1,18,18,0,0,0
20030605031092,2,24,2,24,45,0,0,0
20030605031092,3,24,1,24,49,0,0,0
20030605031092,4,25,2,25,12,0,0,0
20030605031092,5,25,2,25,10,0,0,0
20030605031093,1,18,1,18,62,0,0,0
20030605031093,2,20,2,20,68,0,0,0
20030605031093,3,22,1,22,44,0,0,0
20030605031093,4,23,1,23,14,0,0,0
20030605031095,1,18,2,18,60,0,0,0
20030605031095,2,20,1,20,68,0,0,0
20030605031099,1,18,2,18,18,0,0,0
20030605031099,2,24,1,24,46,0,0,0
20030605031099,3,24,2,24,44,0,0,0
20030605031099,4,25,1,25,17,0,0,0
20030605031101,1,18,1,18,41,0,0,0
20030605031101,2,20,2,20,29,0,0,0
20030605031102,1,18,1,18,57,0,0,0
20030605031102,2,20,2,20,47,0,0,0
20030605031102,3,22,2,22,11,0,0,0
20030605031102,4,26,1,26,80,0,0,60
20030605031105,1,18,1,18,18,0,0,0
20030605031105,2,24,2,24,36,0,0,0
20030605031105,3,25,2,25,12,0,0,0
20030605031105,4,25,2,25,10,0,0,0
20030605031124,1,19,1,19,47,0,0,0
20030605031130,1,18,1,18,53,0,0,0
20030605031130,2,20,2,20,45,0,0,0
20030605031130,3,22,1,22,16,0,0,0
20030605031130,4,22,2,22,15,0,0,0
20030605031132,1,18,2,18,46,0,0,0
20030605031132,2,20,1,20,43,0,0,0
20030605031132,3,22,2,22,16,0,0,0
20030605031132,4,22,1,22,13,0,0,0
20030605031132,5,22,1,22,7,0,0,0
20030605031135,1,18,2,18,62,0,0,0
20030605031135,2,20,1,20,65,0,0,0
20030605031136,1,18,1,18,51,0,0,0
20030605031136,2,20,2,20,37,0,0,0
20030605031136,3,22,1,22,10,0,0,0
20030605031136,4,22,1,22,10,0,0,0
20030605031141,1,19,2,19,57,0,0,0
20030605031145,1,18,2,18,80,0,0,60
20030605031145,2,22,1,22,63,0,0,0
20030605031147,1,19,2,19,68,0,0,0
20030605031152,1,18,1,18,16,0,0,0
20030605031152,2,24,1,24,44,0,0,0
20030605031152,3,24,2,24,43,0,0,0
20030605031152,4,25,1,25,14,0,0,0
20030605031153,1,18,1,18,35,0,0,0
20030605031153,2,20,2,20,32,0,0,0
20030605031153,3,22,1,22,2,0,0,0
20030605031153,4,40,2,40,11,0,0,0
20030605031154,1,18,2,18,36,0,0,0
20030605031154,2,20,1,20,35,0,0,0
20030605031154,3,22,2,22,4,0,0,0
20030605031154,4,22,1,22,0,0,0,0
20030605031158,1,18,2,18,30,0,0,0
20030605031158,2,20,1,20,35,0,0,0
20030605031158,3,22,1,22,2,0,0,0
20030605031162,1,18,1,18,59,0,0,0
20030605031162,2,20,2,20,59,0,0,0
20030605031169,1,18,1,18,30,0,0,0
20030605031169,2,20,2,20,30,0,0,0
20030605031169,3,22,2,22,11,0,0,0
20030605031169,4,22,1,22,4,0,0,0
20030605031169,5,22,1,22,0,0,0,0
20030605031171,1,18,2,18,32,0,0,0
20030605031171,2,20,1,20,40,0,0,0
20030605031171,3,22,2,22,1,0,0,0
20030605031172,1,18,2,18,28,0,0,0
20030605031172,2,22,1,22,6,0,0,0
20030605031172,3,22,2,22,4,0,0,0
20030605031173,1,18,1,18,33,0,0,0
20030605031173,2,20,2,20,31,0,0,0
20030605031173,3,22,2,22,10,0,0,0
20030605031173,4,22,1,22,4,0,0,0
20030605031176,1,18,2,18,35,0,0,0
20030605031176,2,20,1,20,37,0,0,0
20030605031176,3,22,1,22,1,0,0,0
20030605031178,1,19,1,19,73,0,0,0
20030605031182,1,18,1,18,56,0,0,0
20030605031182,2,20,2,20,48,0,0,0
20030605031182,3,22,1,22,18,0,0,0
20030605031182,4,22,2,22,17,0,0,0
20030605031182,5,22,1,22,14,0,0,0
20030605031183,1,18,2,18,30,0,0,0
20030605031183,3,22,1,22,4,0,0,0
20030605031183,4,22,2,22,2,0,0,0
20030605031188,1,18,2,18,59,0,0,0
20030605031188,2,20,1,20,59,0,0,0
20030605031190,1,19,1,19,50,0,0,0
20030605031192,1,18,2,18,60,0,0,0
20030605031192,2,20,1,20,60,0,0,0
20030605031193,1,19,1,19,70,0,0,0
20030605031199,1,18,1,18,40,0,0,0
20030605031199,2,20,2,20,34,0,0,0
20030605031199,3,22,1,22,10,0,0,0
20030605031199,4,22,2,22,8,0,0,0
20030605031200,1,18,2,18,69,0,0,0
20030605031200,2,20,1,20,75,0,0,0
20030605031200,3,26,2,26,80,0,0,60
20030605031203,1,19,1,19,67,0,0,0
20030605031207,1,18,1,18,45,0,0,0
20030605031207,2,20,2,20,44,0,0,0
20030605031207,3,22,2,22,8,0,0,0
20030605031207,4,22,1,22,8,0,0,0
20030605031209,1,18,1,18,67,0,0,0
20030605031209,2,20,2,20,66,0,0,0
20030605031210,1,18,1,18,23,0,0,0
20030605031210,2,29,1,29,38,0,0,0
20030605031210,3,29,1,29,18,0,0,0
20030605031210,4,29,1,29,30,0,0,0
20030605031210,6,29,1,29,36,0,0,0
20030605031210,8,29,1,29,24,0,0,0
20030605031224,1,18,2,18,44,0,0,0
20030605031224,2,20,1,20,46,0,0,0
20030605031226,1,19,2,19,72,0,0,0
20030605031227,1,18,1,18,38,0,0,0
20030605031227,2,20,2,20,36,0,0,0
20030605031227,3,22,2,22,8,0,0,0
20030605031227,4,22,2,22,4,0,0,0
20030605031229,1,18,1,18,16,0,0,0
20030605031229,2,24,2,24,42,0,0,0
20030605031229,3,24,1,24,42,0,0,0
20030605031230,1,19,1,19,41,0,0,0
20030605031239,1,18,1,18,34,0,0,0
20030605031239,2,20,2,20,28,0,0,0
20030605031239,3,22,2,22,14,0,0,0
20030605031239,4,22,2,22,5,0,0,0
20030605031239,5,22,1,22,1,0,0,0
20030605031244,1,18,2,18,35,0,0,0
20030605031244,2,22,1,22,2,0,0,0
20030605031244,3,22,2,22,1,0,0,0
20030605031244,4,21,1,21,28,0,0,0
20030605031246,1,18,2,18,43,0,0,0
20030605031246,2,20,1,20,41,0,0,0
20030605031246,3,22,2,22,22,0,0,0
20030605031247,1,18,1,18,80,0,0,60
20030605031247,2,20,2,20,80,0,0,0
20030605031248,1,18,1,18,75,0,0,0
20030605031248,2,20,2,20,73,0,0,0
20030605031254,1,18,2,18,80,0,0,0
20030605031254,2,20,1,20,72,0,0,23
20030605031254,3,22,1,22,2,0,0,0
20030605031254,4,22,1,22,2,0,0,0
20030605031258,1,19,1,19,48,0,0,0
20030605031263,1,18,2,18,54,0,0,0
20030605031263,2,20,1,20,55,0,0,0
20030605031263,3,22,2,22,22,0,0,0
20030605031264,1,18,2,18,37,0,0,0
20030605031264,2,20,1,20,42,0,0,0
20030605031267,1,18,1,18,51,0,0,0
20030605031267,2,20,2,20,49,0,0,0
20030605031267,3,22,2,22,20,0,0,0
20030605031267,4,22,1,22,21,0,0,0
20030605031268,1,18,2,18,31,0,0,0
20030605031268,2,20,1,20,32,0,0,0
20030605031271,1,18,1,18,68,0,0,0
20030605031271,2,20,2,20,66,0,0,0
20030605031273,1,18,2,18,64,0,0,0
20030605031273,2,20,1,20,67,0,0,0
20030605031275,1,19,1,19,42,0,0,0
20030605031276,1,18,1,18,56,0,0,0
20030605031276,2,24,1,24,80,0,0,60
20030605031276,3,20,2,20,49,0,0,0
20030605031277,1,18,2,18,15,0,0,0
20030605031277,2,24,2,24,44,0,0,0
20030605031277,3,25,1,25,17,0,0,0
20030605031282,1,19,2,19,59,0,0,0
20030605031284,1,19,2,19,65,0,0,0
20030605031285,1,18,1,18,30,0,0,0
20030605031285,2,20,2,20,28,0,0,0
20030605031285,3,22,1,22,11,0,0,0
20030605031285,4,22,1,22,3,0,0,0
20030605031286,1,18,2,18,44,0,0,0
20030605031286,2,20,1,20,46,0,0,0
20030605031286,6,22,2,22,11,0,0,0
20030605031286,7,22,1,22,9,0,0,0
20030605031293,1,18,2,18,48,0,0,0
20030605031293,2,20,1,20,55,0,0,0
20030605031293,3,22,1,22,5,0,0,0
20030605031298,1,18,1,18,62,0,0,0
20030605031298,2,20,2,20,50,0,0,0
20030605031299,1,18,1,18,46,0,0,0
20030605031299,2,20,2,20,44,0,0,0
20030605031299,3,22,2,22,13,0,0,0
20030605031299,4,22,2,22,10,0,0,0
20030605031300,1,18,2,18,16,0,0,0
20030605031300,2,24,1,24,40,0,0,0
20030605031300,3,24,2,24,39,0,0,0
20030605031300,4,25,2,25,15,0,0,0
20030605031301,1,18,1,18,39,0,0,0
20030605031301,2,20,2,20,39,0,0,0
20030605031303,1,19,2,19,74,0,0,0
20030605031304,1,18,2,18,49,0,0,0
20030605031304,2,22,2,22,18,0,0,0
20030605031305,1,18,2,18,48,0,0,0
20030605031305,2,20,1,20,41,0,0,0
20030605031305,3,22,1,22,10,0,0,0
20030605031305,4,40,2,40,8,0,0,0
20030605031309,1,18,1,18,38,0,0,0
20030605031309,2,20,2,20,34,0,0,0
20030605031309,3,22,1,22,10,0,0,0
20030605031314,1,18,1,18,51,0,0,0
20030605031314,2,20,2,20,53,0,0,0
20030605031315,1,18,2,18,45,0,0,0
20030605031315,2,20,1,20,53,0,0,0
20030605031316,1,18,2,18,22,0,0,0
20030605031316,2,22,2,22,2,0,0,0
20030605031316,3,24,2,24,41,0,0,0
20030605031316,4,25,2,25,11,0,0,0
20030605031316,5,20,1,20,27,0,0,0
20030605031317,1,19,2,19,80,0,0,60
20030605031319,1,18,2,18,30,0,0,0
20030605031319,2,22,2,22,15,0,0,0
20030605031319,3,24,2,24,59,0,0,0
20030605031319,4,24,1,24,57,0,0,0
20030605031319,5,20,1,20,22,0,0,0
20030605031319,6,22,1,22,0,0,0,0
20030605031322,1,18,1,18,36,0,0,0
20030605031322,2,20,2,20,44,0,0,0
20030605031322,3,22,1,22,1,0,0,0
20030605031323,1,18,2,18,43,0,0,0
20030605031323,2,20,1,20,50,0,0,0
20030605031323,3,22,1,22,10,0,0,0
20030605031327,1,18,2,18,51,0,0,0
20030605031327,2,22,2,22,20,0,0,0
20030605031327,3,22,1,22,12,0,0,0
20030605031335,1,18,2,18,35,0,0,0
20030605031335,2,22,2,22,18,0,0,0
20030605031335,3,22,2,22,6,0,0,0
20030605031336,1,18,1,18,45,0,0,0
20030605031336,2,20,2,20,45,0,0,0
20030605031336,3,22,1,22,22,0,0,0
20030605031336,4,22,2,22,17,0,0,0
20030605031336,6,22,2,22,5,0,0,0
20030605031338,1,18,2,18,33,0,0,0
20030605031338,2,22,1,22,4,0,0,0
20030605031338,3,22,2,22,11,0,0,0
20030605031340,1,18,1,18,56,0,0,0
20030605031340,2,22,1,22,23,0,0,0
20030605031340,3,20,2,20,45,0,0,0
20030605031340,4,22,2,22,2,0,0,0
20030605031352,1,18,1,18,46,0,0,0
20030605031352,2,20,2,20,45,0,0,0
20030605031352,3,22,1,22,13,0,0,0
20030605031352,4,22,2,22,7,0,0,0
20030605031360,1,18,1,18,44,0,0,0
20030605031360,2,20,2,20,43,0,0,0
20030605031360,3,22,1,22,19,0,0,0
20030605031360,4,22,2,22,17,0,0,0
20030605031360,5,22,1,22,15,0,0,0
20030605031360,6,22,2,22,12,0,0,0
20030605031360,7,22,2,22,11,0,0,0
20030605031360,8,22,1,22,8,0,0,0
20030605031360,9,22,1,22,6,0,0,0
20030605031360,10,22,1,22,4,0,0,0
20030605031360,11,22,2,22,2,0,0,0
20030605031360,12,22,2,22,0,0,0,0
20030605031361,1,18,2,18,49,0,0,0
20030605031361,2,20,1,20,54,0,0,0
20030605031366,1,19,1,19,70,0,0,0
20030605031371,1,19,1,19,70,0,0,0
20030605031372,1,19,1,19,43,0,0,0
20030605031374,1,18,2,18,30,0,0,0
20030605031374,2,20,1,20,32,0,0,0
20030605031374,3,22,1,22,5,0,0,0
20030605031374,4,22,2,22,2,0,0,0
20030605031375,1,18,2,18,51,0,0,0
20030605031375,2,22,1,22,8,0,0,0
20030605031375,3,24,2,24,76,0,0,0
20030605031376,1,18,2,18,39,0,0,0
20030605031376,2,20,1,20,41,0,0,0
20030605031376,3,22,1,22,14,0,0,0
20030605031376,4,22,2,22,8,0,0,0
20030605031376,5,22,2,22,6,0,0,0
20030605031380,1,19,2,19,24,0,0,0
20030605031383,1,19,2,19,58,0,0,0
20030605031385,1,18,1,18,44,0,0,0
20030605031385,2,20,2,20,46,0,0,0
20030605031385,3,22,1,22,20,0,0,0
20030605031385,4,22,1,22,13,0,0,0
20030605031390,1,18,2,18,15,0,0,0
20030605031390,2,24,1,24,47,0,0,0
20030605031390,3,24,2,24,43,0,0,0
20030605031390,4,25,1,25,16,0,0,0
20030605031396,1,18,2,18,23,0,0,0
20030605031396,2,20,1,20,26,0,0,0
20030605031397,1,18,1,18,36,0,0,0
20030605031397,2,20,2,20,38,0,0,0
20030605031397,3,22,1,22,17,0,0,0
20030605031397,4,22,2,22,15,0,0,0
20030605031397,5,22,1,22,7,0,0,0
20030605031397,6,22,2,22,4,0,0,0
20030605031401,1,18,1,18,32,0,0,0
20030605031401,2,24,1,24,78,0,0,0
20030605031401,3,26,2,26,75,0,0,0
20030605031401,4,26,1,26,43,0,0,0
20030605031403,1,19,1,19,21,0,0,0
20030605031405,1,18,2,18,36,0,0,0
20030605031405,2,20,1,20,38,0,0,0
20030605031405,3,22,1,22,16,0,0,0
20030605031405,4,22,2,22,13,0,0,0
20030605031405,5,22,2,22,6,0,0,0
20030605031409,1,18,1,18,50,0,0,0
20030605031409,2,20,2,20,43,0,0,0
20030605031409,5,22,2,22,14,0,0,0
20030605031409,6,22,1,22,13,0,0,0
20030605031409,7,22,2,22,10,0,0,0
20030605031412,1,18,1,18,60,0,0,0
20030605031412,2,24,2,24,80,0,0,60
20030605031414,1,18,2,18,79,0,0,0
20030605031414,2,20,1,20,80,0,0,60
20030605031415,1,18,2,18,15,0,0,0
20030605031415,2,24,1,24,38,0,0,0
20030605031415,3,24,2,24,35,0,0,0
20030605031415,4,25,1,25,11,0,0,0
20030605031415,5,25,1,25,8,0,0,0
20030605031415,6,25,1,25,1,0,0,0
20030605031417,1,18,1,18,65,0,0,0
20030605031417,2,20,2,20,65,0,0,0
20030605031418,1,18,1,18,56,0,0,0
20030605031418,2,20,2,20,55,0,0,0
20030605031420,1,18,2,18,72,0,0,0
20030605031420,2,22,2,22,49,0,0,0
20030605031422,1,18,2,18,35,0,0,0
20030605031422,2,22,2,22,12,0,0,0
20030605031422,3,40,2,40,15,0,0,0
20030605031422,4,40,1,40,5,0,0,0
20030605031425,1,18,2,18,66,0,0,0
20030605031425,2,20,1,20,70,0,0,0
20030605031429,1,18,2,18,40,0,0,0
20030605031429,2,22,1,22,9,0,0,0
20030605031429,3,22,1,22,8,0,0,0
20030605031429,4,22,1,22,5,0,0,0
20030605031432,1,18,1,18,46,0,0,0
20030605031432,2,20,2,20,44,0,0,0
20030605031432,3,22,2,22,18,0,0,0
20030605031432,4,22,2,22,15,0,0,0
20030605031432,5,22,1,22,13,0,0,0
20030605031432,6,22,1,22,10,0,0,0
20030605031436,1,19,2,19,52,0,0,0
20030605031439,1,18,1,18,48,0,0,0
20030605031439,2,20,2,20,44,0,0,0
20030605031444,1,19,2,19,58,0,0,0
20030605031445,1,19,2,19,27,0,0,0
20030605031446,1,18,1,18,22,0,0,0
20030605031446,2,24,2,24,45,0,0,0
20030605031446,3,24,1,24,45,0,0,0
20030605031446,4,25,2,25,15,0,0,0
20030605031446,5,26,1,26,21,0,0,0
20030605031448,1,18,1,18,54,0,0,0
20030605031448,2,20,2,20,54,0,0,0
20030605031452,1,18,1,18,63,0,0,0
20030605031452,2,20,2,20,58,0,0,0
20030605031457,1,18,1,18,55,0,0,0
20030605031457,2,20,2,20,54,0,0,0
20030605031457,3,22,1,22,18,0,0,0
20030605031458,1,18,2,18,17,0,0,0
20030605031458,2,24,1,24,47,0,0,0
20030605031458,3,24,2,24,47,0,0,0
20030605031458,4,25,2,25,17,0,0,0
20030605031458,5,25,1,25,15,0,0,0
20030605031458,6,25,1,25,15,0,0,0
20030605031459,1,18,2,18,71,0,0,0
20030605031459,2,20,1,20,70,0,0,0
20030605031471,1,19,1,19,32,0,0,0
