TUCASEID,TULINENO,TURRP,TESEX,TERRP,TEAGE,TXSEX,TXRRP,TXAGE
20040404042091,2,20,2,20,46,0,0,0
20040404042091,3,22,2,22,17,0,0,0
20040404042091,4,22,2,22,10,0,0,0
20040404042115,1,18,1,18,40,0,0,0
20040404042115,2,20,2,20,38,0,0,0
20040404042115,3,22,2,22,10,0,0,0
20040404042115,4,22,2,22,6,0,0,0
20040404042117,1,18,2,18,80,0,0,60
20040404042117,2,20,1,20,80,0,0,60
20040404042123,1,18,2,18,61,0,0,0
20040404042123,2,20,1,20,61,0,0,0
20040404042132,1,18,1,18,75,0,0,0
20040404042132,2,30,2,30,56,0,0,0
20040404042142,1,19,2,19,26,0,0,0
20040404042145,1,18,2,18,63,0,0,0
20040404042145,2,22,1,22,40,0,0,0
20040404042145,3,23,1,23,11,0,0,0
20040404042236,1,18,2,18,55,0,0,0
20040404042236,4,23,2,23,5,0,0,0
20040404042240,1,18,2,18,51,0,0,0
20040404042240,2,20,1,20,56,0,0,0
20040404042240,3,22,2,22,17,0,0,0
20040404042276,1,18,1,18,69,0,0,0
20040404042276,2,20,2,20,68,0,0,0
20040404042276,3,22,1,22,46,0,0,0
20040404042294,1,19,2,19,70,0,0,0
20040404042396,1,18,2,18,70,0,0,0
20040404042396,2,20,1,20,72,0,0,0
20040404042401,1,18,2,18,69,0,0,0
20040404042401,2,20,1,20,68,0,0,0
20040404042401,3,22,1,22,30,0,0,0
20040404042415,1,18,2,18,53,0,0,0
20040404042415,2,20,1,20,51,0,0,0
20040404042430,1,18,1,18,40,0,0,0
20040404042430,2,20,2,20,51,0,0,0
20040404042448,1,18,2,18,40,0,0,0
20040404042448,2,20,1,20,43,0,0,0
20040404042448,3,22,2,22,17,0,0,0
20040404042448,4,22,1,22,20,0,0,0
20040404042448,5,22,2,22,13,0,0,0
20040404042457,1,19,2,19,80,0,0,60
20040404042473,1,18,1,18,66,0,0,0
20040404042473,2,20,2,20,63,0,0,0
20040404042479,1,19,1,19,31,0,0,0
20040404042479,2,40,2,40,12,0,0,0
20040404042511,1,18,1,18,29,0,0,0
20040404042511,2,20,2,20,29,0,0,0
20040502040671,1,18,2,18,31,0,0,0
20040502040671,2,20,1,20,31,0,0,0
20040502040671,3,22,2,22,3,0,0,0
20040502040786,1,18,1,18,54,0,0,0
20040502040786,2,20,2,20,44,0,0,0
20040502040856,1,18,2,18,16,0,0,0
20040502040856,2,24,2,24,42,0,0,0
20040502040961,1,18,1,18,76,0,0,0
20040502040961,2,20,2,20,62,0,0,0
20040502041305,1,19,2,19,40,0,0,0
20040502041317,1,18,1,18,23,0,0,0
20040502041317,2,24,2,24,48,0,0,0
20040502041317,3,25,1,25,20,0,0,0
20040502041397,1,18,1,18,34,0,0,0
20040502041397,2,28,1,28,50,0,0,0
20040502042288,1,18,1,18,44,0,0,0
20040502042288,2,20,2,20,39,0,0,0
20040502042288,3,22,2,22,16,0,0,0
20040502042288,5,22,1,22,5,0,0,0
20040503040569,1,18,2,18,26,0,0,0
20040503040569,2,22,2,22,9,0,0,0
20040503040569,3,22,2,22,7,0,0,0
20040503040569,4,25,2,25,22,0,0,0
20040503040569,5,26,2,26,11,0,0,0
20040503040579,1,18,1,18,50,0,0,0
20040503040579,2,22,2,22,18,0,0,0
20040503040579,3,30,1,30,20,0,0,0
20040503040589,1,18,1,18,58,0,0,0
20040503040589,2,26,1,26,61,0,0,0
20040503040589,3,26,2,26,53,0,0,0
20040503040589,4,20,2,20,52,0,0,0
20040503040626,1,18,2,18,18,0,0,0
20040503040626,2,24,2,24,36,0,0,0
20040503040626,3,24,1,24,41,0,0,0
20040503040626,4,25,1,25,14,0,0,0
20040503040626,5,25,2,25,9,0,0,0
20040503040636,1,18,1,18,37,0,0,0
20040503040636,2,20,2,20,36,0,0,0
20040503040636,4,28,1,28,31,0,0,0
20040503040638,1,18,1,18,32,0,0,0
20040503040638,2,20,2,20,30,0,0,0
20040503040638,3,22,2,22,11,0,0,0
20040503040638,4,22,2,22,7,0,0,0
20040503040638,5,22,1,22,5,0,0,0
20040503040648,1,18,1,18,79,0,0,0
20040503040648,2,20,2,20,69,0,0,0
20040503040648,3,30,1,30,29,0,0,0
20040503040651,1,18,2,18,40,0,0,0
20040503040651,2,22,1,22,6,0,0,0
20040503040657,1,19,2,19,41,0,0,0
20040503040662,1,18,2,18,39,0,0,0
20040503040662,2,20,1,20,43,0,0,0
20040503040662,3,22,1,22,10,0,0,0
20040503040662,5,22,2,22,7,0,0,0
20040503040690,1,19,1,19,41,0,0,0
20040503040696,1,18,1,18,28,0,0,0
20040503040696,2,21,1,21,39,0,0,0
20040503040772,1,18,1,18,40,0,0,0
20040503040772,2,20,2,20,38,0,0,0
20040503040772,3,22,2,22,5,0,0,0
20040503040783,1,18,2,18,22,0,0,0
20040503040783,2,26,1,26,47,0,0,0
20040503040783,3,26,1,26,42,0,0,0
20040503040783,4,26,2,26,44,0,0,0
20040503040783,5,26,2,26,33,0,0,0
20040503040783,6,24,1,24,55,0,0,0
20040503040783,7,24,2,24,33,0,0,23
20040503040783,8,25,2,25,20,0,0,0
20040503040783,9,25,2,25,18,0,0,0
20040503040783,10,26,2,26,8,0,0,0
20040503040783,11,26,2,26,1,0,0,0
20040503040783,12,25,2,25,11,0,0,0
20040503040785,1,18,2,18,23,0,0,0
20040503040785,2,20,1,20,24,0,0,0
20040503040788,1,18,1,18,56,0,0,0
20040503040788,2,20,2,20,46,0,0,0
20040503040788,3,22,1,22,12,0,0,0
20040503040788,4,22,2,22,14,0,0,0
20040503040792,1,18,2,18,19,0,0,0
20040503040792,2,24,1,24,50,0,0,0
20040503040792,3,24,2,24,50,0,0,0
20040503040801,1,19,2,19,55,0,0,0
20040503040818,1,18,2,18,80,0,0,60
20040503040818,2,22,1,22,48,0,0,0
20040503040818,3,23,2,23,22,0,0,0
20040503040840,1,18,2,18,16,0,0,0
20040503040840,2,24,2,24,39,0,0,0
20040503040840,3,25,2,25,18,0,0,0
20040503040840,4,25,1,25,15,0,0,0
20040503040840,5,25,1,25,13,0,0,0
20040503040877,1,18,1,18,19,0,0,0
20040503040877,2,24,1,24,59,0,0,0
20040503040877,3,24,2,24,47,0,0,0
20040503040877,4,25,2,25,16,0,0,0
20040503040897,1,18,2,18,20,0,0,0
20040503040897,2,20,1,20,19,0,0,0
20040503040897,3,22,2,22,1,0,0,0
20040503040897,4,25,2,25,14,0,0,0
20040503040905,1,18,2,18,17,0,0,0
20040503040905,2,24,1,24,47,0,0,0
20040503040905,3,24,2,24,48,0,0,0
20040503040905,4,25,1,25,13,0,0,0
20040503040913,1,18,2,18,80,0,0,60
20040503040915,1,18,2,18,67,0,0,0
20040503040915,2,20,1,20,72,0,0,0
20040503040915,3,23,2,23,21,0,0,0
20040503040915,4,23,2,23,0,0,0,0
20040503040968,1,18,1,18,21,0,0,0
20040503040968,2,24,1,24,54,0,0,0
20040503040968,3,24,2,24,53,0,0,0
20040503040968,4,25,1,25,18,0,0,0
20040503040983,1,18,1,18,49,0,0,0
20040503040983,2,20,2,20,39,0,0,0
20040503040983,3,22,2,22,12,0,0,0
20040503040996,1,18,2,18,48,0,0,0
20040503040996,2,20,1,20,49,0,0,0
20040503040998,1,19,1,19,71,0,0,0
20040503041023,1,19,1,19,69,0,0,0
20040503041025,1,18,1,18,54,0,0,0
20040503041025,2,20,2,20,57,0,0,0
20040503041031,1,18,2,18,34,0,0,0
20040503041031,2,20,1,20,34,0,0,0
20040503041031,3,22,2,22,0,0,0,0
20040503041031,4,22,1,22,0,0,0,0
20040503041042,1,18,2,18,53,0,0,0
20040503041042,2,20,1,20,55,0,0,0
20040503041043,1,18,2,18,46,0,0,0
20040503041043,2,20,1,20,47,0,0,0
20040503041043,3,22,2,22,16,0,0,0
20040503041043,4,22,2,22,1,0,0,0
20040503041045,1,18,1,18,30,0,0,0
20040503041045,2,20,2,20,28,0,0,0
20040503041045,3,22,2,22,5,0,0,0
20040503041045,4,22,1,22,6,0,0,0
20040503041049,1,18,2,18,42,0,0,0
20040503041049,2,20,1,20,52,0,0,0
20040503041049,3,24,2,24,64,0,0,0
20040503041049,4,25,1,25,27,0,0,0
20040503041065,1,18,1,18,66,0,0,0
20040503041065,2,20,2,20,60,0,0,0
20040503041065,3,23,1,23,13,0,0,0
20040503041065,4,23,1,23,12,0,0,0
20040503041076,1,18,1,18,27,0,0,0
20040503041076,2,20,2,20,25,0,0,0
20040503041091,1,18,1,18,32,0,0,0
20040503041091,2,20,2,20,29,0,0,0
20040503041091,3,22,1,22,8,0,0,0
20040503041091,4,22,1,22,6,0,0,0
20040503041091,5,22,1,22,4,0,0,0
20040503041091,6,22,2,22,2,0,0,0
20040503041100,1,18,1,18,48,0,0,0
20040503041100,2,20,2,20,46,0,0,0
20040503041103,1,18,2,18,27,0,0,0
20040503041103,2,22,1,22,10,0,0,0
20040503041103,3,22,2,22,6,0,0,0
20040503041103,4,22,1,22,8,0,0,0
20040503041103,5,22,2,22,7,0,0,0
20040503041103,6,22,2,22,5,0,0,0
20040503041103,7,22,1,22,2,0,0,0
20040503041122,1,18,1,18,22,0,0,0
20040503041122,2,24,2,24,51,0,0,0
20040503041124,1,18,1,18,48,0,0,0
20040503041124,2,20,2,20,48,0,0,0
20040503041127,1,19,2,19,26,0,0,0
20040503041127,2,21,1,21,26,0,0,0
20040503041131,1,18,2,18,45,0,0,0
20040503041131,2,20,1,20,47,0,0,0
20040503041147,1,18,1,18,34,0,0,0
20040503041147,2,20,2,20,35,0,0,0
20040503041147,3,22,2,22,6,0,0,0
20040503041147,4,22,1,22,2,0,0,0
20040503041171,1,18,1,18,39,0,0,0
20040503041171,2,20,2,20,29,0,0,0
20040503041171,3,22,2,22,5,0,0,0
20040503041171,4,22,1,22,2,0,0,0
20040503041188,1,18,2,18,55,0,0,0
20040503041188,2,20,1,20,60,0,0,0
20040503041208,1,19,2,19,66,0,0,0
20040503041241,1,18,1,18,50,0,0,0
20040503041241,2,20,2,20,45,0,0,0
20040503041241,3,22,2,22,18,0,0,0
20040503041241,4,22,2,22,14,0,0,0
20040503041248,1,18,1,18,35,0,0,0
20040503041248,2,20,2,20,35,0,0,0
20040503041248,3,22,1,22,8,0,0,0
20040503041248,4,22,1,22,6,0,0,0
20040503041248,5,22,1,22,4,0,0,0
20040503041254,1,18,2,18,28,0,0,0
20040503041254,2,22,1,22,10,0,0,0
20040503041254,3,22,2,22,9,0,0,0
20040503041256,1,18,2,18,48,0,0,0
20040503041256,2,20,1,20,51,0,0,0
20040503041256,3,22,1,22,25,0,0,0
20040503041262,1,18,2,18,32,0,0,0
20040503041262,2,22,2,22,7,0,0,0
20040503041265,1,19,1,19,48,0,0,0
20040503041281,1,18,1,18,33,0,0,0
20040503041281,2,20,2,20,30,0,0,0
20040503041281,3,22,1,22,10,0,0,0
20040503041319,1,18,1,18,52,0,0,0
20040503041319,2,20,2,20,48,0,0,0
20040503041319,3,22,1,22,19,0,0,0
20040503041319,4,22,1,22,17,0,0,0
20040503041332,1,18,2,18,35,0,0,0
20040503041332,2,20,1,20,34,0,0,0
20040503041332,3,22,1,22,0,0,0,0
20040503041346,1,18,1,18,38,0,0,0
20040503041346,2,20,2,20,37,0,0,0
20040503041346,3,22,2,22,12,0,0,0
20040503041346,4,22,2,22,10,0,0,0
20040503041350,1,18,2,18,38,0,0,0
20040503041350,2,20,1,20,45,0,0,0
20040503041350,3,22,2,22,8,0,0,0
20040503041350,4,22,2,22,5,0,0,0
20040503041353,1,18,1,18,32,0,0,0
20040503041353,2,20,2,20,33,0,0,0
20040503041353,3,22,2,22,2,0,0,0
20040503041353,4,22,1,22,0,0,0,0
20040503041375,1,18,2,18,30,0,0,0
20040503041375,2,20,1,20,37,0,0,0
20040503041375,3,22,2,22,0,0,0,0
20040503041378,1,19,2,19,62,0,0,0
20040503041383,1,18,2,18,37,0,0,0
20040503041383,2,20,1,20,39,0,0,0
20040503041385,1,18,1,18,39,0,0,0
20040503041385,2,20,2,20,36,0,0,0
20040503041385,3,22,1,22,13,0,0,0
20040503041385,4,22,2,22,9,0,0,0
20040503041400,1,19,2,19,30,0,0,0
20040503041400,2,28,1,28,32,0,0,0
20040503041416,1,18,2,18,71,0,0,0
20040503041416,2,20,1,20,68,0,0,0
20040503041417,1,18,2,18,41,0,0,0
20040503041417,2,20,1,20,38,0,0,0
20040503041417,3,22,2,22,6,0,0,0
20040503041429,1,18,2,18,40,0,0,0
20040503041429,2,20,1,20,43,0,0,0
20040503041454,1,18,1,18,20,0,0,0
20040503041454,2,24,1,24,54,0,0,0
20040503041454,3,24,2,24,52,0,0,0
20040503041454,4,25,1,25,26,0,0,0
20040503041454,5,25,1,25,24,0,0,0
20040503041454,6,25,2,25,14,0,0,0
20040503041458,1,18,2,18,37,0,0,0
20040503041458,2,20,1,20,35,0,0,0
20040503041458,3,22,1,22,7,0,0,0
20040503041458,4,22,2,22,9,0,0,0
20040503041460,1,18,1,18,47,0,0,0
20040503041460,2,20,2,20,44,0,0,0
20040503041460,3,22,1,22,11,0,0,0
20040503041460,4,22,1,22,9,0,0,0
20040503041460,5,22,1,22,7,0,0,0
20040503041460,6,22,2,22,6,0,0,0
20040503041460,7,22,2,22,3,0,0,0
20040503041460,8,27,1,27,3,0,0,0
20040503041499,1,18,1,18,41,0,0,0
20040503041499,2,20,2,20,44,0,0,0
20040503041499,3,22,2,22,7,0,0,0
20040503041499,4,22,2,22,3,0,0,0
20040503041514,1,18,1,18,38,0,0,0
20040503041514,2,20,2,20,38,0,0,0
20040503041514,3,22,2,22,10,0,0,0
20040503041514,4,22,1,22,8,0,0,0
20040503041519,1,18,1,18,34,0,0,0
20040503041519,2,20,2,20,29,0,0,0
20040503041519,3,22,2,22,7,0,0,0
20040503041519,4,22,1,22,2,0,0,0
20040503041538,1,19,1,19,68,0,0,0
20040503041543,1,18,1,18,31,0,0,0
20040503041543,2,20,2,20,31,0,0,0
20040503041543,3,22,2,22,12,0,0,0
20040503041543,4,22,2,22,9,0,0,0
20040503041543,5,22,1,22,6,0,0,0
20040503041546,1,18,1,18,55,0,0,0
20040503041546,2,20,2,20,57,0,0,0
20040503041546,3,22,1,22,26,0,0,0
20040503041546,4,22,2,22,23,0,0,0
20040503041562,1,18,2,18,33,0,0,0
20040503041562,2,20,1,20,37,0,0,0
20040503041562,3,22,2,22,12,0,0,0
20040503041565,1,19,1,19,62,0,0,0
20040503041580,1,19,1,19,64,0,0,0
20040503041583,1,18,1,18,35,0,0,0
20040503041583,2,20,2,20,34,0,0,0
20040503041583,3,22,2,22,14,0,0,0
20040503041583,4,22,2,22,9,0,0,0
20040503041583,5,22,2,22,5,0,0,0
20040503041598,1,18,2,18,45,0,0,0
20040503041598,3,22,2,22,12,0,0,0
20040503041598,4,22,1,22,15,0,0,0
20040503041616,1,18,1,18,64,0,0,0
20040503041616,2,20,2,20,49,0,0,0
20040503041638,1,18,2,18,37,0,0,0
20040503041638,2,20,1,20,35,0,0,0
20040503041638,3,22,1,22,13,0,0,0
20040503041638,4,22,2,22,10,0,0,0
20040503041652,1,18,1,18,41,0,0,0
20040503041652,2,20,2,20,36,0,0,0
20040503041652,3,22,1,22,2,0,0,0
20040503041652,4,22,1,22,0,0,0,0
20040503041670,1,18,1,18,22,0,0,0
20040503041670,2,24,2,24,54,0,0,0
20040503041670,3,25,1,25,20,0,0,0
20040503041670,4,25,2,25,18,0,0,0
20040503041678,1,18,2,18,55,0,0,0
20040503041678,2,22,2,22,13,0,0,0
20040503041734,1,18,2,18,17,0,0,0
20040503041734,2,24,1,24,61,0,0,0
20040503041734,3,24,2,24,51,0,0,0
20040503041737,1,18,2,18,31,0,0,0
20040503041737,2,22,1,22,11,0,0,0
20040503041737,3,22,2,22,5,0,0,0
20040503041739,1,18,2,18,48,0,0,0
20040503041739,2,20,1,20,48,0,0,0
20040503041739,3,22,2,22,20,0,0,0
20040503041739,4,22,2,22,12,0,0,0
20040503041741,1,18,1,18,37,0,0,0
20040503041741,2,20,2,20,37,0,0,0
20040503041741,3,22,2,22,18,0,0,0
20040503041741,4,22,1,22,14,0,0,0
20040503041741,5,26,2,26,11,0,0,0
20040503041758,1,19,1,19,56,0,0,0
20040503041782,1,19,1,19,37,0,0,0
20040503041782,2,40,2,40,7,0,0,0
20040503041782,3,40,2,40,11,0,0,0
20040503041784,1,19,1,19,28,0,0,0
20040503041788,1,19,1,19,75,0,0,0
20040503041791,1,18,2,18,49,0,0,0
20040503041791,2,20,1,20,73,0,0,0
20040503041791,3,22,2,22,17,0,0,0
20040503041822,1,18,1,18,44,0,0,0
20040503041822,2,20,2,20,40,0,0,0
20040503041822,3,22,1,22,8,0,0,0
20040503041830,1,18,2,18,44,0,0,0
20040503041830,2,20,1,20,35,0,0,0
20040503041830,3,22,1,22,3,0,0,0
20040503041830,4,22,1,22,1,0,0,0
20040503041848,1,18,1,18,43,0,0,0
20040503041848,2,20,2,20,46,0,0,0
20040503041848,3,22,2,22,3,0,0,0
20040503041879,1,18,2,18,58,0,0,0
20040503041879,2,22,2,22,25,0,0,0
20040503041879,3,23,1,23,7,0,0,0
20040503041879,4,23,2,23,5,0,0,0
20040503041879,5,23,1,23,4,0,0,0
20040503041879,6,23,1,23,1,0,0,0
20040503041887,1,19,2,19,52,0,0,0
20040503041929,1,18,1,18,41,0,0,0
20040503041929,2,20,2,20,40,0,0,0
20040503041929,3,22,1,22,14,0,0,0
20040503041929,4,22,2,22,10,0,0,0
20040503041929,5,22,1,22,10,0,0,0
20040503041936,1,19,1,19,80,0,0,0
20040503041939,1,18,2,18,18,0,0,0
20040503041939,2,24,1,24,43,0,0,0
20040503041939,3,24,2,24,43,0,0,0
20040503041939,4,25,1,25,15,0,0,0
20040503041977,1,18,2,18,19,0,0,0
20040503041977,2,24,1,24,52,0,0,0
20040503041977,3,24,2,24,46,0,0,0
20040503041977,4,25,1,25,21,0,0,0
20040503041987,1,18,2,18,59,0,0,0
20040503041987,2,20,1,20,61,0,0,0
20040503041987,3,23,2,23,17,0,0,0
20040503042018,1,18,2,18,61,0,0,0
20040503042018,2,20,1,20,62,0,0,0
20040503042020,1,18,1,18,17,0,0,0
20040503042020,2,24,1,24,51,0,0,0
20040503042020,3,24,2,24,51,0,0,0
20040503042022,1,18,1,18,37,0,0,0
20040503042022,2,20,2,20,34,0,0,0
20040503042022,3,22,1,22,12,0,0,0
20040503042022,4,22,1,22,8,0,0,0
20040503042037,1,18,1,18,34,0,0,0
20040503042037,2,20,2,20,34,0,0,0
20040503042037,3,22,2,22,11,0,0,0
20040503042037,4,22,2,22,7,0,0,0
20040503042037,5,22,2,22,6,0,0,0
20040503042037,6,22,1,22,2,0,0,0
20040503042038,1,18,2,18,70,0,0,0
20040503042038,2,20,1,20,75,0,0,0
20040503042047,1,18,2,18,47,0,0,0
20040503042047,2,22,2,22,15,0,0,0
20040503042060,1,18,2,18,41,0,0,0
20040503042060,2,20,1,20,42,0,0,0
20040503042060,4,22,1,22,22,0,0,0
20040503042060,5,30,2,30,18,0,0,0
20040503042083,1,19,1,19,50,0,0,0
20040503042083,2,21,2,21,38,0,0,0
20040503042083,3,30,2,30,15,0,0,0
20040503042083,4,30,2,30,14,0,0,0
20040503042154,1,18,2,18,30,0,0,0
20040503042154,2,20,1,20,51,0,0,0
20040503042154,3,22,2,22,4,0,0,0
20040503042154,4,22,1,22,2,0,0,0
20040503042154,5,25,1,25,39,0,0,0
20040503042154,6,22,1,22,0,0,0,0
20040503042159,1,19,2,19,59,0,0,0
20040503042161,1,19,2,19,53,0,0,0
20040503042194,1,18,1,18,48,0,0,0
20040503042194,2,20,2,20,46,0,0,0
20040503042194,3,22,2,22,20,0,0,0
20040503042194,4,22,1,22,9,0,0,0
20040503042211,1,19,1,19,35,0,0,0
20040503042247,1,19,1,19,38,0,0,0
20040503042250,1,18,2,18,37,0,0,0
20040503042250,2,22,1,22,2,0,0,0
20040503042250,3,22,2,22,14,0,0,0
20040503042255,1,18,2,18,29,0,0,0
20040503042255,2,20,1,20,32,0,0,0
20040503042255,3,22,2,22,8,0,0,0
20040503042255,4,22,1,22,13,0,0,0
20040503042284,1,18,2,18,19,0,0,0
20040503042284,2,24,2,24,42,0,0,0
20040503042284,3,24,1,24,45,0,0,0
20040503042284,4,25,1,25,20,0,0,0
20040503042309,1,18,1,18,46,0,0,0
20040503042309,2,20,2,20,45,0,0,0
20040503042309,3,22,2,22,19,0,0,0
20040503042309,4,22,2,22,18,0,0,0
20040503042311,1,18,2,18,31,0,0,0
20040503042311,2,22,1,22,3,0,0,0
20040503042312,1,18,2,18,15,0,0,0
20040503042312,2,24,2,24,44,0,0,0
20040503042312,4,25,1,25,3,0,0,0
20040503042323,1,18,1,18,16,0,0,0
20040503042323,2,24,1,24,46,0,0,0
20040503042323,3,24,2,24,50,0,0,0
20040503042335,1,18,2,18,35,0,0,0
20040503042335,2,20,1,20,34,0,0,0
20040503042335,3,22,1,22,12,0,0,0
20040503042365,1,18,1,18,17,0,0,0
20040503042365,2,24,2,24,38,0,0,0
20040503042365,3,24,1,24,40,0,0,0
20040503042365,4,25,1,25,12,0,0,0
20040503042365,5,25,2,25,6,0,0,0
20040503042370,1,18,1,18,59,0,0,0
20040503042370,2,20,2,20,57,0,0,0
20040503042375,1,18,1,18,18,0,0,0
20040503042375,4,24,1,24,45,0,0,0
20040503042375,5,24,2,24,38,0,0,0
20040503042375,6,25,2,25,15,0,0,0
20040503042375,8,25,1,25,13,0,0,0
20040503042375,9,25,2,25,3,0,0,0
20040503042384,1,18,1,18,46,0,0,0
20040503042384,2,20,2,20,45,0,0,0
20040503042384,3,22,2,22,19,0,0,0
20040503042384,4,22,2,22,15,0,0,0
20040503042393,1,19,2,19,21,0,0,0
20040503042393,2,28,1,28,19,0,0,0
20040503042399,1,19,1,19,37,0,0,0
20040503042439,1,18,2,18,53,0,0,0
20040503042439,2,20,1,20,57,0,0,0
20040503042439,3,23,2,23,12,0,0,0
20040503042449,1,18,1,18,31,0,0,0
20040503042449,2,20,2,20,26,0,0,0
20040503042449,3,22,2,22,9,0,0,0
20040503042449,4,22,1,22,0,0,0,0
20040503042449,5,22,1,22,7,0,0,0
20040503042463,1,18,2,18,37,0,0,0
20040503042467,1,18,1,18,70,0,0,0
20040503042467,2,20,2,20,74,0,0,0
20040503042493,1,18,2,18,40,0,0,0
20040503042493,2,20,1,20,41,0,0,0
20040503042493,3,22,1,22,21,0,0,0
20040503042493,4,22,1,22,20,0,0,0
20040503042521,1,18,1,18,64,0,0,0
20040503042521,2,20,2,20,57,0,0,0
20040503042521,3,22,1,22,24,0,0,0
20040503042562,1,18,1,18,42,0,0,0
20040503042562,2,24,1,24,65,0,0,0
20040503042562,3,24,2,24,67,0,0,0
20040503042571,1,18,2,18,49,0,0,0
20040503042571,2,20,1,20,44,0,0,0
20040503042571,3,22,2,22,19,0,0,0
20040503042571,4,22,1,22,17,0,0,0
20040503042571,5,22,2,22,14,0,0,0
20040503042571,6,22,1,22,6,0,0,0
20040504040007,1,19,1,19,58,0,0,0
20040504040009,1,19,2,19,36,0,0,0
20040504040013,1,19,2,19,50,0,0,0
20040504040019,1,18,1,18,31,0,0,0
20040504040019,2,20,2,20,29,0,0,0
20040504040019,3,22,1,22,8,0,0,0
20040504040019,4,22,1,22,6,0,0,0
20040504040020,1,18,2,18,26,0,0,0
20040504040020,2,20,1,20,27,0,0,0
20040504040020,3,22,2,22,6,0,0,0
20040504040020,4,22,1,22,8,0,0,0
20040504040020,5,22,1,22,6,0,0,0
20040504040020,6,22,1,22,3,0,0,0
20040504040020,7,22,2,22,1,0,0,0
20040504040022,1,18,2,18,55,0,0,0
20040504040022,2,20,1,20,48,0,0,0
20040504040028,1,18,2,18,27,0,0,0
20040504040028,2,22,1,22,8,0,0,0
20040504040028,3,22,1,22,3,0,0,0
20040504040028,4,22,2,22,0,0,0,0
20040504040028,5,21,1,21,27,0,0,0
20040504040033,1,18,2,18,24,0,0,0
20040504040033,2,28,2,28,24,0,0,0
20040504040035,1,18,1,18,39,0,0,0
20040504040035,2,20,2,20,48,0,0,0
20040504040039,1,18,2,18,22,0,0,0
20040504040039,2,22,2,22,1,0,0,0
20040504040051,1,18,2,18,22,0,0,0
20040504040051,2,21,1,21,57,0,0,0
20040504040056,1,18,1,18,24,0,0,0
20040504040061,1,18,1,18,16,0,0,0
20040504040061,2,24,2,24,48,0,0,0
20040504040061,3,25,1,25,12,0,0,0
20040504040068,1,18,2,18,32,0,0,0
20040504040068,2,22,1,22,11,0,0,0
20040504040068,3,22,2,22,12,0,0,0
20040504040068,4,22,1,22,6,0,0,0
20040504040069,1,18,2,18,38,0,0,0
20040504040069,2,21,1,21,27,0,0,0
20040504040075,1,18,2,18,26,0,0,0
20040504040075,2,22,1,22,8,0,0,0
20040504040075,3,22,1,22,7,0,0,0
20040504040075,4,22,1,22,4,0,0,0
20040504040075,5,22,2,22,5,0,0,0
20040504040081,1,18,1,18,29,0,0,0
20040504040081,2,20,2,20,29,0,0,0
20040504040088,1,18,1,18,66,0,0,0
20040504040088,2,20,2,20,66,0,0,0
20040504040091,1,18,2,18,46,0,0,0
20040504040091,2,22,1,22,11,0,0,0
20040504040099,1,19,2,19,52,0,0,0
20040504040100,1,18,2,18,44,0,0,0
20040504040100,2,20,1,20,49,0,0,0
20040504040100,3,22,1,22,16,0,0,0
20040504040100,4,22,1,22,11,0,0,0
20040504040100,5,22,2,22,14,0,0,0
20040504040104,1,18,2,18,23,0,0,0
20040504040104,4,22,1,22,4,0,0,0
20040504040104,5,22,1,22,7,0,0,0
20040504040104,6,22,1,22,0,0,0,0
20040504040105,1,18,2,18,55,0,0,0
20040504040105,2,22,2,22,17,0,0,0
20040504040107,1,18,2,18,40,0,0,0
20040504040107,2,20,1,20,41,0,0,0
20040504040107,3,22,1,22,11,0,0,0
20040504040115,1,18,2,18,29,0,0,0
20040504040115,2,22,1,22,11,0,0,0
20040504040115,3,22,1,22,4,0,0,0
20040504040116,1,19,1,19,50,0,0,0
20040504040122,1,18,2,18,23,0,0,0
20040504040122,2,20,1,20,26,0,0,0
20040504040122,3,22,1,22,4,0,0,0
20040504040122,4,22,1,22,7,0,0,0
20040504040122,5,22,2,22,4,0,0,0
20040504040122,6,22,2,22,0,0,0,0
20040504040130,1,18,1,18,19,0,0,0
20040504040130,2,24,1,24,40,0,0,0
20040504040130,3,24,2,24,40,0,0,0
20040504040130,4,25,1,25,13,0,0,0
20040504040130,5,25,2,25,11,0,0,0
20040504040133,1,18,2,18,26,0,0,0
20040504040133,2,20,1,20,26,0,0,0
20040504040133,3,22,1,22,6,0,0,0
20040504040133,4,22,1,22,6,0,0,0
20040504040133,5,22,1,22,3,0,0,0
20040504040133,6,22,2,22,2,0,0,0
20040504040133,7,22,1,22,0,0,0,0
20040504040136,1,18,2,18,37,0,0,0
20040504040136,2,20,1,20,38,0,0,0
20040504040136,3,22,1,22,14,0,0,0
20040504040136,4,22,2,22,12,0,0,0
20040504040140,1,19,2,19,65,0,0,0
20040504040500,1,18,2,18,38,0,0,0
20040504040500,2,20,1,20,43,0,0,0
20040504040500,3,22,2,22,9,0,0,0
20040504040500,4,22,1,22,5,0,0,0
20040504040502,1,18,1,18,67,0,0,0
20040504040502,2,20,2,20,67,0,0,0
20040504040503,1,19,1,19,32,0,0,0
20040504040509,1,18,1,18,41,0,0,0
20040504040509,2,20,2,20,40,0,0,0
20040504040509,4,22,2,22,4,0,0,0
20040504040513,1,18,1,18,59,0,0,0
20040504040513,2,20,2,20,55,0,0,0
20040504040524,1,18,1,18,53,0,0,0
20040504040524,2,22,1,22,30,0,0,0
20040504040524,3,20,2,20,55,0,0,0
20040504040529,1,18,2,18,31,0,0,0
20040504040529,3,22,1,22,10,0,0,0
